"Intraday stock prices provided by Standard & Poor's Comstock, Inc."

"Advanced Micro Devices, Inc. (AMD)"
Multiday Intraday prices (8/5/02 9:30 AM to 8/16/02 4:00 PM)
DATE/TIME,CLOSE,VOLUME
8/14/02 2:50 PM,8.810,73900
8/14/02 2:45 PM,8.790,93100
8/14/02 2:40 PM,8.800,66400
8/14/02 2:35 PM,8.880,49700
8/14/02 2:30 PM,8.810,55600
8/14/02 2:25 PM,8.730,154300
8/14/02 2:20 PM,8.730,50200
8/14/02 2:15 PM,8.710,33000
8/14/02 2:10 PM,8.660,38800
8/14/02 2:05 PM,8.700,59900
8/14/02 2:00 PM,8.750,43400
8/14/02 1:55 PM,8.690,29700
8/14/02 1:50 PM,8.670,43900
8/14/02 1:45 PM,8.700,66700
8/14/02 1:40 PM,8.650,36800
8/14/02 1:35 PM,8.640,18400
8/14/02 1:30 PM,8.580,6700
8/14/02 1:25 PM,8.550,2100
8/14/02 1:20 PM,8.520,22200
8/14/02 1:15 PM,8.540,9500
8/14/02 1:10 PM,8.560,6900
8/14/02 1:05 PM,8.590,10800
8/14/02 1:00 PM,8.610,27200
8/14/02 12:55 PM,8.620,24700
8/14/02 12:50 PM,8.620,27300
8/14/02 12:45 PM,8.540,20100
8/14/02 12:40 PM,8.540,52400
8/14/02 12:35 PM,8.520,34300
8/14/02 12:30 PM,8.530,39700
8/14/02 12:25 PM,8.500,16200
8/14/02 12:20 PM,8.500,6400
8/14/02 12:15 PM,8.500,12100
8/14/02 12:10 PM,8.480,3200
8/14/02 12:05 PM,8.470,5800
8/14/02 12:00 PM,8.500,6100
8/14/02 11:55 AM,8.480,16900
8/14/02 11:50 AM,8.500,5800
8/14/02 11:45 AM,8.480,5000
8/14/02 11:40 AM,8.480,6600
8/14/02 11:35 AM,8.490,16400
8/14/02 11:30 AM,8.480,34700
8/14/02 11:25 AM,8.420,30400
8/14/02 11:20 AM,8.510,11100
8/14/02 11:15 AM,8.530,22400
8/14/02 11:10 AM,8.560,69300
8/14/02 11:05 AM,8.550,34000
8/14/02 11:00 AM,8.490,89300
8/14/02 10:55 AM,8.530,27400
8/14/02 10:50 AM,8.550,148100
8/14/02 10:45 AM,8.510,119200
8/14/02 10:40 AM,8.430,77100
8/14/02 10:35 AM,8.410,88900
8/14/02 10:30 AM,8.430,19200
8/14/02 10:25 AM,8.440,65000
8/14/02 10:20 AM,8.450,92700
8/14/02 10:15 AM,8.450,118100
8/14/02 10:10 AM,8.420,22300
8/14/02 10:05 AM,8.450,25200
8/14/02 10:00 AM,8.410,33000
8/14/02 9:55 AM,8.430,31300
8/14/02 9:50 AM,8.530,64900
8/14/02 9:45 AM,8.550,27700
8/14/02 9:40 AM,8.510,50400
8/14/02 9:35 AM,8.460,60100
8/14/02 9:30 AM,8.510,98600
8/13/02 4:00 PM,8.500,63500
8/13/02 3:55 PM,8.530,100500
8/13/02 3:50 PM,8.620,76200
8/13/02 3:45 PM,8.540,103900
8/13/02 3:40 PM,8.600,66200
8/13/02 3:35 PM,8.600,91700
8/13/02 3:30 PM,8.580,95300
8/13/02 3:25 PM,8.630,62700
8/13/02 3:20 PM,8.770,22200
8/13/02 3:15 PM,8.800,28800
8/13/02 3:10 PM,8.830,45300
8/13/02 3:05 PM,8.850,32300
8/13/02 3:00 PM,8.870,19100
8/13/02 2:55 PM,8.810,65500
8/13/02 2:50 PM,8.820,50600
8/13/02 2:45 PM,8.860,14600
8/13/02 2:40 PM,8.900,30100
8/13/02 2:35 PM,8.900,54100
8/13/02 2:30 PM,8.880,38200
8/13/02 2:25 PM,8.850,45100
8/13/02 2:20 PM,8.860,92900
8/13/02 2:15 PM,8.980,111200
8/13/02 2:10 PM,8.930,7100
8/13/02 2:05 PM,8.950,14900
8/13/02 2:00 PM,8.940,6200
8/13/02 1:55 PM,8.930,13500
8/13/02 1:50 PM,8.890,98100
8/13/02 1:45 PM,8.900,104100
8/13/02 1:40 PM,8.960,9100
8/13/02 1:35 PM,8.990,14100
8/13/02 1:30 PM,9.000,19200
8/13/02 1:25 PM,8.930,36600
8/13/02 1:20 PM,8.850,35700
8/13/02 1:15 PM,8.870,45900
8/13/02 1:10 PM,8.950,18700
8/13/02 1:05 PM,8.980,105600
8/13/02 1:00 PM,9.020,3700
8/13/02 12:55 PM,9.030,6200
8/13/02 12:50 PM,9.030,9700
8/13/02 12:45 PM,9.040,8400
8/13/02 12:40 PM,9.040,6500
8/13/02 12:35 PM,9.030,31500
8/13/02 12:30 PM,9.000,7500
8/13/02 12:25 PM,8.980,33600
8/13/02 12:20 PM,8.980,23400
8/13/02 12:15 PM,9.030,26300
8/13/02 12:10 PM,8.990,24900
8/13/02 12:05 PM,8.990,18700
8/13/02 12:00 PM,9.030,20500
8/13/02 11:55 AM,9.070,20700
8/13/02 11:50 AM,9.080,23700
8/13/02 11:45 AM,9.050,49400
8/13/02 11:40 AM,9.000,33300
8/13/02 11:35 AM,9.060,21400
8/13/02 11:30 AM,9.160,36600
8/13/02 11:25 AM,9.180,26200
8/13/02 11:20 AM,9.150,80500
8/13/02 11:15 AM,9.100,183900
8/13/02 11:10 AM,9.070,62600
8/13/02 11:05 AM,9.040,80900
8/13/02 11:00 AM,9.100,45800
8/13/02 10:55 AM,9.110,40900
8/13/02 10:50 AM,9.100,63900
8/13/02 10:45 AM,9.060,2600
8/13/02 10:40 AM,9.030,63200
8/13/02 10:35 AM,8.990,87800
8/13/02 10:30 AM,9.020,97200
8/13/02 10:25 AM,9.060,63900
8/13/02 10:20 AM,8.990,39800
8/13/02 10:15 AM,8.950,54100
8/13/02 10:10 AM,8.920,29800
8/13/02 10:05 AM,8.850,22600
8/13/02 10:00 AM,8.910,24100
8/13/02 9:55 AM,8.940,59200
8/13/02 9:50 AM,8.920,54900
8/13/02 9:45 AM,8.980,102100
8/13/02 9:40 AM,8.990,47300
8/13/02 9:35 AM,8.900,40700
8/13/02 9:30 AM,8.830,104300
8/12/02 4:00 PM,8.830,86500
8/12/02 3:55 PM,8.830,71500
8/12/02 3:50 PM,8.730,17800
8/12/02 3:45 PM,8.710,74100
8/12/02 3:40 PM,8.800,42000
8/12/02 3:35 PM,8.830,29800
8/12/02 3:30 PM,8.850,34900
8/12/02 3:25 PM,8.840,36100
8/12/02 3:20 PM,8.780,13000
8/12/02 3:15 PM,8.760,16000
8/12/02 3:10 PM,8.790,3500
8/12/02 3:05 PM,8.800,20400
8/12/02 3:00 PM,8.760,24100
8/12/02 2:55 PM,8.750,43000
8/12/02 2:50 PM,8.700,17600
8/12/02 2:45 PM,8.710,15600
8/12/02 2:40 PM,8.700,14400
8/12/02 2:35 PM,8.680,10500
8/12/02 2:30 PM,8.670,15400
8/12/02 2:25 PM,8.680,14300
8/12/02 2:20 PM,8.700,12500
8/12/02 2:15 PM,8.660,17000
8/12/02 2:10 PM,8.630,7400
8/12/02 2:05 PM,8.630,4400
8/12/02 2:00 PM,8.610,10500
8/12/02 1:55 PM,8.630,16400
8/12/02 1:50 PM,8.650,32100
8/12/02 1:45 PM,8.650,98000
8/12/02 1:40 PM,8.640,23400
8/12/02 1:35 PM,8.630,31100
8/12/02 1:30 PM,8.720,33300
8/12/02 1:25 PM,8.740,44800
8/12/02 1:20 PM,8.730,21300
8/12/02 1:15 PM,8.720,2300
8/12/02 1:10 PM,8.720,27700
8/12/02 1:05 PM,8.700,8700
8/12/02 1:00 PM,8.750,1500
8/12/02 12:55 PM,8.720,54300
8/12/02 12:50 PM,8.790,26100
8/12/02 12:45 PM,8.840,14700
8/12/02 12:40 PM,8.820,63500
8/12/02 12:35 PM,8.830,72000
8/12/02 12:30 PM,8.830,65100
8/12/02 12:25 PM,8.760,45800
8/12/02 12:20 PM,8.750,6400
8/12/02 12:15 PM,8.740,21000
8/12/02 12:10 PM,8.750,3000
8/12/02 12:05 PM,8.750,40200
8/12/02 12:00 PM,8.710,6900
8/12/02 11:55 AM,8.710,5800
8/12/02 11:50 AM,8.710,25000
8/12/02 11:45 AM,8.690,17600
8/12/02 11:40 AM,8.650,3200
8/12/02 11:35 AM,8.650,9700
8/12/02 11:30 AM,8.650,15200
8/12/02 11:25 AM,8.660,23800
8/12/02 11:20 AM,8.660,22800
8/12/02 11:15 AM,8.680,18900
8/12/02 11:10 AM,8.640,10800
8/12/02 11:05 AM,8.650,44300
8/12/02 11:00 AM,8.640,17300
8/12/02 10:55 AM,8.670,57800
8/12/02 10:50 AM,8.630,43300
8/12/02 10:45 AM,8.650,11800
8/12/02 10:40 AM,8.650,35600
8/12/02 10:35 AM,8.680,12600
8/12/02 10:30 AM,8.670,35400
8/12/02 10:25 AM,8.710,69900
8/12/02 10:20 AM,8.720,58200
8/12/02 10:15 AM,8.660,42000
8/12/02 10:10 AM,8.660,30000
8/12/02 10:05 AM,8.620,44000
8/12/02 10:00 AM,8.650,35800
8/12/02 9:55 AM,8.680,89000
8/12/02 9:50 AM,8.710,36900
8/12/02 9:45 AM,8.650,88100
8/12/02 9:40 AM,8.680,81200
8/12/02 9:35 AM,8.620,40600
8/12/02 9:30 AM,8.680,104600
8/9/02 4:00 PM,8.830,26000
8/9/02 3:55 PM,8.840,97900
8/9/02 3:50 PM,8.880,29000
8/9/02 3:45 PM,8.880,48000
8/9/02 3:40 PM,8.950,86500
8/9/02 3:35 PM,8.890,34900
8/9/02 3:30 PM,8.960,31300
8/9/02 3:25 PM,8.990,33300
8/9/02 3:20 PM,8.970,26600
8/9/02 3:15 PM,8.940,14200
8/9/02 3:10 PM,8.930,12600
8/9/02 3:05 PM,8.930,24300
8/9/02 3:00 PM,8.990,24500
8/9/02 2:55 PM,8.970,23500
8/9/02 2:50 PM,8.960,23500
8/9/02 2:45 PM,8.980,95900
8/9/02 2:40 PM,9.000,84600
8/9/02 2:35 PM,8.970,19200
8/9/02 2:30 PM,8.970,38200
8/9/02 2:25 PM,8.980,27500
8/9/02 2:20 PM,8.940,20100
8/9/02 2:15 PM,8.870,22400
8/9/02 2:10 PM,8.880,17900
8/9/02 2:05 PM,8.890,12000
8/9/02 2:00 PM,8.890,3900
8/9/02 1:55 PM,8.950,43200
8/9/02 1:50 PM,8.910,18200
8/9/02 1:45 PM,8.890,22400
8/9/02 1:40 PM,8.890,26600
8/9/02 1:35 PM,8.850,16200
8/9/02 1:30 PM,8.830,28200
8/9/02 1:25 PM,8.820,7000
8/9/02 1:20 PM,8.820,33700
8/9/02 1:15 PM,8.760,39100
8/9/02 1:10 PM,8.740,31600
8/9/02 1:05 PM,8.760,18200
8/9/02 1:00 PM,8.820,14500
8/9/02 12:55 PM,8.850,77500
8/9/02 12:50 PM,8.850,6100
8/9/02 12:45 PM,8.850,8500
8/9/02 12:40 PM,8.850,22800
8/9/02 12:35 PM,8.820,44900
8/9/02 12:30 PM,8.820,22800
8/9/02 12:25 PM,8.830,25700
8/9/02 12:20 PM,8.830,22200
8/9/02 12:15 PM,8.800,8200
8/9/02 12:10 PM,8.790,32200
8/9/02 12:05 PM,8.780,12000
8/9/02 12:00 PM,8.790,23200
8/9/02 11:55 AM,8.830,21000
8/9/02 11:50 AM,8.830,21400
8/9/02 11:45 AM,8.790,14300
8/9/02 11:40 AM,8.790,58100
8/9/02 11:35 AM,8.800,26600
8/9/02 11:30 AM,8.800,27700
8/9/02 11:25 AM,8.830,33100
8/9/02 11:20 AM,8.800,17100
8/9/02 11:15 AM,8.760,14000
8/9/02 11:10 AM,8.800,33000
8/9/02 11:05 AM,8.760,30500
8/9/02 11:00 AM,8.770,41200
8/9/02 10:55 AM,8.810,61700
8/9/02 10:50 AM,8.770,18500
8/9/02 10:45 AM,8.680,25000
8/9/02 10:40 AM,8.610,28000
8/9/02 10:35 AM,8.560,43700
8/9/02 10:30 AM,8.590,20300
8/9/02 10:25 AM,8.610,45300
8/9/02 10:20 AM,8.630,44900
8/9/02 10:15 AM,8.650,47300
8/9/02 10:10 AM,8.680,85200
8/9/02 10:05 AM,8.640,101300
8/9/02 10:00 AM,8.570,35600
8/9/02 9:55 AM,8.590,61500
8/9/02 9:50 AM,8.550,130300
8/9/02 9:45 AM,8.590,75800
8/9/02 9:40 AM,8.670,168800
8/9/02 9:35 AM,8.630,62600
8/9/02 9:30 AM,8.550,150500
8/8/02 4:00 PM,8.940,33300
8/8/02 3:55 PM,8.940,116600
8/8/02 3:50 PM,8.880,169700
8/8/02 3:45 PM,8.970,51100
8/8/02 3:40 PM,8.960,64200
8/8/02 3:35 PM,8.960,64300
8/8/02 3:30 PM,9.020,332300
8/8/02 3:25 PM,8.970,169200
8/8/02 3:20 PM,8.940,94300
8/8/02 3:15 PM,8.930,76100
8/8/02 3:10 PM,8.900,59600
8/8/02 3:05 PM,8.990,118400
8/8/02 3:00 PM,9.000,213300
8/8/02 2:55 PM,8.950,35000
8/8/02 2:50 PM,8.950,63000
8/8/02 2:45 PM,8.980,58400
8/8/02 2:40 PM,8.880,22500
8/8/02 2:35 PM,8.880,134200
8/8/02 2:30 PM,8.950,101900
8/8/02 2:25 PM,8.990,112100
8/8/02 2:20 PM,8.880,67800
8/8/02 2:15 PM,8.910,57300
8/8/02 2:10 PM,8.860,197200
8/8/02 2:05 PM,8.940,150200
8/8/02 2:00 PM,8.910,113400
8/8/02 1:55 PM,8.870,36500
8/8/02 1:50 PM,8.850,40200
8/8/02 1:45 PM,8.880,36700
8/8/02 1:40 PM,8.770,107200
8/8/02 1:35 PM,8.900,100100
8/8/02 1:30 PM,8.790,90300
8/8/02 1:25 PM,8.720,54700
8/8/02 1:20 PM,8.640,55200
8/8/02 1:15 PM,8.600,62500
8/8/02 1:10 PM,8.630,32100
8/8/02 1:05 PM,8.650,39600
8/8/02 1:00 PM,8.600,33300
8/8/02 12:55 PM,8.600,74800
8/8/02 12:50 PM,8.560,39900
8/8/02 12:45 PM,8.580,37400
8/8/02 12:40 PM,8.590,41300
8/8/02 12:35 PM,8.630,32300
8/8/02 12:30 PM,8.610,23500
8/8/02 12:25 PM,8.610,16900
8/8/02 12:20 PM,8.650,68100
8/8/02 12:15 PM,8.690,57400
8/8/02 12:10 PM,8.660,75800
8/8/02 12:05 PM,8.620,35700
8/8/02 12:00 PM,8.630,19800
8/8/02 11:55 AM,8.610,67900
8/8/02 11:50 AM,8.600,96600
8/8/02 11:45 AM,8.600,33200
8/8/02 11:40 AM,8.610,91300
8/8/02 11:35 AM,8.640,132100
8/8/02 11:30 AM,8.620,113100
8/8/02 11:25 AM,8.580,54800
8/8/02 11:20 AM,8.490,50300
8/8/02 11:15 AM,8.460,45500
8/8/02 11:10 AM,8.420,86500
8/8/02 11:05 AM,8.470,68000
8/8/02 11:00 AM,8.440,89400
8/8/02 10:55 AM,8.410,13100
8/8/02 10:50 AM,8.430,36900
8/8/02 10:45 AM,8.430,48300
8/8/02 10:40 AM,8.400,19100
8/8/02 10:35 AM,8.440,79100
8/8/02 10:30 AM,8.450,51900
8/8/02 10:25 AM,8.370,22400
8/8/02 10:20 AM,8.310,42200
8/8/02 10:15 AM,8.310,58000
8/8/02 10:10 AM,8.430,40800
8/8/02 10:05 AM,8.490,35100
8/8/02 10:00 AM,8.470,53800
8/8/02 9:55 AM,8.450,68000
8/8/02 9:50 AM,8.510,100700
8/8/02 9:45 AM,8.540,108400
8/8/02 9:40 AM,8.490,72100
8/8/02 9:35 AM,8.330,69500
8/8/02 9:30 AM,8.400,167700
8/7/02 4:00 PM,8.600,49300
8/7/02 3:55 PM,8.520,159100
8/7/02 3:50 PM,8.590,119100
8/7/02 3:45 PM,8.540,80800
8/7/02 3:40 PM,8.630,86300
8/7/02 3:35 PM,8.680,63200
8/7/02 3:30 PM,8.560,70700
8/7/02 3:25 PM,8.610,94100
8/7/02 3:20 PM,8.600,93300
8/7/02 3:15 PM,8.570,87400
8/7/02 3:10 PM,8.550,113500
8/7/02 3:05 PM,8.430,30000
8/7/02 3:00 PM,8.390,46800
8/7/02 2:55 PM,8.450,62600
8/7/02 2:50 PM,8.420,46600
8/7/02 2:45 PM,8.350,45500
8/7/02 2:40 PM,8.300,19400
8/7/02 2:35 PM,8.250,14500
8/7/02 2:30 PM,8.250,22100
8/7/02 2:25 PM,8.320,28200
8/7/02 2:20 PM,8.260,30800
8/7/02 2:15 PM,8.210,26900
8/7/02 2:10 PM,8.300,74200
8/7/02 2:05 PM,8.260,41500
8/7/02 2:00 PM,8.260,26500
8/7/02 1:55 PM,8.260,40900
8/7/02 1:50 PM,8.210,18100
8/7/02 1:45 PM,8.230,12600
8/7/02 1:40 PM,8.220,31500
8/7/02 1:35 PM,8.250,39900
8/7/02 1:30 PM,8.220,52300
8/7/02 1:25 PM,8.250,38400
8/7/02 1:20 PM,8.280,67000
8/7/02 1:15 PM,8.260,58000
8/7/02 1:10 PM,8.260,25300
8/7/02 1:05 PM,8.310,38500
8/7/02 1:00 PM,8.330,37500
8/7/02 12:55 PM,8.360,63800
8/7/02 12:50 PM,8.430,82400
8/7/02 12:45 PM,8.350,16100
8/7/02 12:40 PM,8.300,26100
8/7/02 12:35 PM,8.280,21300
8/7/02 12:30 PM,8.310,46200
8/7/02 12:25 PM,8.380,29200
8/7/02 12:20 PM,8.440,21500
8/7/02 12:15 PM,8.360,26000
8/7/02 12:10 PM,8.330,21000
8/7/02 12:05 PM,8.320,45900
8/7/02 12:00 PM,8.350,37200
8/7/02 11:55 AM,8.410,25700
8/7/02 11:50 AM,8.460,30500
8/7/02 11:45 AM,8.490,23300
8/7/02 11:40 AM,8.420,23200
8/7/02 11:35 AM,8.530,24100
8/7/02 11:30 AM,8.500,56900
8/7/02 11:25 AM,8.500,61800
8/7/02 11:20 AM,8.470,64100
8/7/02 11:15 AM,8.500,71800
8/7/02 11:10 AM,8.510,48200
8/7/02 11:05 AM,8.450,51000
8/7/02 11:00 AM,8.500,81800
8/7/02 10:55 AM,8.540,30500
8/7/02 10:50 AM,8.570,33000
8/7/02 10:45 AM,8.650,23800
8/7/02 10:40 AM,8.650,25200
8/7/02 10:35 AM,8.640,83900
8/7/02 10:30 AM,8.640,54900
8/7/02 10:25 AM,8.580,95600
8/7/02 10:20 AM,8.650,72000
8/7/02 10:15 AM,8.700,75400
8/7/02 10:10 AM,8.720,121500
8/7/02 10:05 AM,8.690,84100
8/7/02 10:00 AM,8.720,190200
8/7/02 9:55 AM,8.710,132600
8/7/02 9:50 AM,8.740,119600
8/7/02 9:45 AM,8.700,71400
8/7/02 9:40 AM,8.780,252500
8/7/02 9:35 AM,8.780,145500
8/7/02 9:30 AM,8.800,210000
8/6/02 4:00 PM,8.320,90700
8/6/02 3:55 PM,8.270,188500
8/6/02 3:50 PM,8.300,120100
8/6/02 3:45 PM,8.260,243800
8/6/02 3:40 PM,8.270,158100
8/6/02 3:35 PM,8.340,92100
8/6/02 3:30 PM,8.320,85400
8/6/02 3:25 PM,8.410,102200
8/6/02 3:20 PM,8.450,36800
8/6/02 3:15 PM,8.410,47700
8/6/02 3:10 PM,8.400,67600
8/6/02 3:05 PM,8.500,33400
8/6/02 3:00 PM,8.480,34900
8/6/02 2:55 PM,8.550,46200
8/6/02 2:50 PM,8.450,27900
8/6/02 2:45 PM,8.510,31600
8/6/02 2:40 PM,8.500,40900
8/6/02 2:35 PM,8.420,120300
8/6/02 2:30 PM,8.420,151700
8/6/02 2:25 PM,8.440,32200
8/6/02 2:20 PM,8.480,44200
8/6/02 2:15 PM,8.520,46500
8/6/02 2:10 PM,8.520,24600
8/6/02 2:05 PM,8.530,39400
8/6/02 2:00 PM,8.620,40900
8/6/02 1:55 PM,8.540,54200
8/6/02 1:50 PM,8.500,47300
8/6/02 1:45 PM,8.580,75300
8/6/02 1:40 PM,8.540,38600
8/6/02 1:35 PM,8.500,55400
8/6/02 1:30 PM,8.510,117500
8/6/02 1:25 PM,8.520,28500
8/6/02 1:20 PM,8.510,96700
8/6/02 1:15 PM,8.530,55500
8/6/02 1:10 PM,8.520,55600
8/6/02 1:05 PM,8.630,75100
8/6/02 1:00 PM,8.590,44700
8/6/02 12:55 PM,8.680,124200
8/6/02 12:50 PM,8.640,43500
8/6/02 12:45 PM,8.610,115300
8/6/02 12:40 PM,8.560,34200
8/6/02 12:35 PM,8.570,75000
8/6/02 12:30 PM,8.550,99400
8/6/02 12:25 PM,8.510,51500
8/6/02 12:20 PM,8.510,84900
8/6/02 12:15 PM,8.530,60200
8/6/02 12:10 PM,8.560,94400
8/6/02 12:05 PM,8.510,133500
8/6/02 12:00 PM,8.490,104500
8/6/02 11:55 AM,8.440,88700
8/6/02 11:50 AM,8.520,144200
8/6/02 11:45 AM,8.500,258400
8/6/02 11:40 AM,8.440,95400
8/6/02 11:35 AM,8.440,78300
8/6/02 11:30 AM,8.370,54100
8/6/02 11:25 AM,8.400,174900
8/6/02 11:20 AM,8.480,239300
8/6/02 11:15 AM,8.360,315600
8/6/02 11:10 AM,8.260,175200
8/6/02 11:05 AM,8.240,113300
8/6/02 11:00 AM,8.190,88300
8/6/02 10:55 AM,8.200,103500
8/6/02 10:50 AM,8.150,101700
8/6/02 10:45 AM,8.150,83500
8/6/02 10:40 AM,8.110,101800
8/6/02 10:35 AM,8.200,70800
8/6/02 10:30 AM,8.140,76400
8/6/02 10:25 AM,8.110,144700
8/6/02 10:20 AM,8.160,226000
8/6/02 10:15 AM,8.100,230900
8/6/02 10:10 AM,7.960,144600
8/6/02 10:05 AM,7.930,140400
8/6/02 10:00 AM,7.900,55300
8/6/02 9:55 AM,7.870,101900
8/6/02 9:50 AM,7.850,164200
8/6/02 9:45 AM,7.850,191300
8/6/02 9:40 AM,7.940,191700
8/6/02 9:35 AM,7.940,446100
8/6/02 9:30 AM,7.700,197700
8/5/02 4:00 PM,7.570,127700
8/5/02 3:55 PM,7.500,240600
8/5/02 3:50 PM,7.500,89500
8/5/02 3:45 PM,7.540,58900
8/5/02 3:40 PM,7.580,130700
